,0,1
0,0.9312818192985801,0.0030421043730772894
1,0.9262590358742565,0.00312891334375231
2,0.9211457182334124,0.003210464915577425
3,0.9159491759553579,0.00328691370074757
4,0.9106765592656502,0.003358417324345495
5,0.9053348520469363,0.0034251358699959565
6,0.8999308642163595,0.0034872313020697975
7,0.8944712236405252,0.0035448668851327325
8,0.8889623678830236,0.003598206614262079
9,0.8834105364384665,0.003647414632167296
10,0.8778217631786187,0.0036926546889430364
11,0.8722018699164488,0.0037340895758232666
12,0.8665564581829742,0.0037718807703422635
13,0.8608909086749809,0.0038061876675721923
14,0.8552103727072209,0.003837167436967423
15,0.8495197714262362,0.003864974480168227
16,0.8438237936009287,0.0038897600941755037
17,0.8381268949088897,0.003911672151360527
18,0.832433298107101,0.003930854833668585
19,0.8267469948932995,0.003947448363141776
20,0.821071747322486,0.00396158884500376
21,0.8154110924965408,0.003973408067506624
22,0.8097683456291564,0.003983033403498262
23,0.8041466051184717,0.00399058769991312
24,0.798548758627263,0.003996189244003408
25,0.7929774887502142,0.003999951692969848
26,0.7874352795250215,0.004001984149564712
27,0.7819244237701242,0.004002391095521075
28,0.7764470305254392,0.004001272447103971
29,0.7710050320361105,0.003998723683172861
30,0.7656001918843006,0.003994835867607174
31,0.7602341126221632,0.003989695754539108
32,0.754908243658785,0.003983385901346099
33,0.7496238890238058,0.0039759847648026085
34,0.7443822150857196,0.003967566846189138
35,0.7391842579774209,0.003958202798315176
36,0.7340309314926569,0.003947959578152434
37,0.7289230338502555,0.003936900568495507
38,0.7238612549268751,0.003925085724691738
39,0.7188461832645038,0.003912571706657062
40,0.7138783123863338,0.003899412025176972
41,0.9352119346840125,0.002879607085851673
42,0.9304653804007834,0.002963239853807493
43,0.925631218890355,0.0030420144299939805
44,0.9207161457447349,0.003116069918614834
45,0.9157267087575766,0.0031855478228469034
46,0.9106693033763107,0.0032505916059264728
47,0.9055501674308717,0.003311346230790705
48,0.9003753753303011,0.003367957700557233
49,0.8951508319250866,0.0034205725979940945
50,0.889882266647641,0.0034693376231476674
51,0.8845752275858471,0.003514399149734552
52,0.8792350764905787,0.0035559027834600517
53,0.8738669833689431,0.0035939929588215337
54,0.8684759229007394,0.0036288125483940788
55,0.8630666709269765,0.0036605024630065523
56,0.8576438016148525,0.0036892013853729593
57,0.8522116861744456,0.003715045394093506
58,0.8467744919192164,0.0037381676962469717
59,0.8413361809374494,0.003758698529156601
60,0.8359005148196149,0.0037767646117780242
61,0.8304710498266605,0.0037924893867280003
62,0.8250511471765037,0.003805992523840658
63,0.8196439694252016,0.003817390011040652
64,0.814252487929008,0.0038267939578823388
