35.71
39.281
35.71
42.852
39.281
28.568
39.281
39.281
32.139
35.71
42.852
35.71
39.281
32.139
28.568
39.281
32.139
39.281
32.139
35.71
39.281
39.281
39.281
32.139
42.852
32.139
39.281
39.281
32.139
35.71
28.568
42.852
35.71
28.568
39.281
35.71
35.71
42.852
42.852
28.568
28.568
28.568
42.852
32.139
32.139
42.852
35.71
35.71
42.852
42.852
35.71
28.568
28.568
42.852
35.71
35.71
42.852
32.139
32.139
32.139
42.852
39.281
42.852
35.71
39.281
39.281
32.139
35.71
35.71
39.281
39.281
39.281
32.139
39.281
35.71
28.568
39.281
35.71
42.852
39.281
32.139
39.281
39.281
42.852
35.71
28.568
35.71
42.852
42.852
28.568
35.71
35.71
28.568
28.568
35.71
32.139
28.568
32.139
42.852
32.139
32.139
32.139
28.568
35.71
32.139
32.139
42.852
42.852
32.139
28.568
28.568
35.71
32.139
35.71
35.71
28.568
42.852
28.568
42.852
42.852
39.281
35.71
28.568
39.281
32.139
35.71
32.139
28.568
42.852
32.139
32.139
28.568
28.568
35.71
32.139
39.281
42.852
39.281
39.281
32.139
35.71
42.852
42.852
32.139
28.568
42.852
35.71
32.139
35.71
32.139
32.139
32.139
32.139
39.281
35.71
32.139
32.139
39.281
35.71
35.71
32.139
35.71
39.281
28.568
42.852
39.281
28.568
35.71
28.568
42.852
28.568
35.71
39.281
42.852
42.852
42.852
35.71
42.852
42.852
39.281
39.281
28.568
35.71
28.568
35.71
39.281
35.71
35.71
28.568
39.281
39.281
42.852
39.281
39.281
42.852
28.568
42.852
28.568
42.852
35.71
28.568
32.139
28.568
42.852
39.281
35.71
42.852
28.568
35.71
35.71
39.281
28.568
32.139
32.139
39.281
39.281
42.852
42.852
39.281
35.71
35.71
42.852
32.139
35.71
32.139
28.568
32.139
32.139
42.852
28.568
28.568
35.71
35.71
42.852
28.568
32.139
42.852
28.568
39.281
39.281
42.852
39.281
39.281
39.281
39.281
28.568
35.71
35.71
28.568
28.568
28.568
35.71
32.139
28.568
28.568
28.568
39.281
39.281
28.568
32.139
35.71
32.139
39.281
35.71
28.568
39.281
32.139
35.71
39.281
28.568
35.71
42.852
42.852
42.852
39.281
39.281
39.281
32.139
39.281
35.71
42.852
39.281
28.568
42.852
32.139
42.852
32.139
32.139
42.852
39.281
32.139
28.568
28.568
32.139
39.281
42.852
42.852
42.852
35.71
35.71
39.281
39.281
39.281
35.71
39.281
32.139
39.281
28.568
42.852
