,0,1
1330,19.0,1200.0
1331,19.5,1200.0
1332,20.0,1200.0
1333,20.5,1200.0
1334,21.0,1200.0
1335,21.5,1200.0
1336,22.0,1200.0
1337,22.5,1200.0
1338,23.0,1200.0
1339,23.5,1200.0
1340,24.0,1200.0
1341,24.5,1200.0
1342,25.0,1200.0
1343,25.5,1200.0
1344,26.0,1200.0
1345,26.5,1200.0
1346,27.0,1200.0
1347,27.5,1200.0
1348,28.0,1200.0
1349,28.5,1200.0
1350,29.0,1200.0
1351,29.5,1200.0
1352,30.0,1200.0
1353,10.0,1225.0
1354,10.5,1225.0
1355,11.0,1225.0
1356,11.5,1225.0
1357,12.0,1225.0
1358,12.5,1225.0
1359,13.0,1225.0
1360,13.5,1225.0
1361,14.0,1225.0
1362,14.5,1225.0
1363,15.0,1225.0
1364,15.5,1225.0
1365,16.0,1225.0
1366,16.5,1225.0
1367,17.0,1225.0
1368,17.5,1225.0
1369,18.0,1225.0
1370,18.5,1225.0
1371,19.0,1225.0
1372,19.5,1225.0
1373,20.0,1225.0
1374,20.5,1225.0
1375,21.0,1225.0
1376,21.5,1225.0
1377,22.0,1225.0
1378,22.5,1225.0
1379,23.0,1225.0
1380,23.5,1225.0
1381,24.0,1225.0
1382,24.5,1225.0
1383,25.0,1225.0
1384,25.5,1225.0
1385,26.0,1225.0
1386,26.5,1225.0
1387,27.0,1225.0
1388,27.5,1225.0
1389,28.0,1225.0
1390,28.5,1225.0
1391,29.0,1225.0
1392,29.5,1225.0
1393,30.0,1225.0
1394,10.0,1250.0
1395,10.5,1250.0
1396,11.0,1250.0
1397,11.5,1250.0
1398,12.0,1250.0
1399,12.5,1250.0
1400,13.0,1250.0
1401,13.5,1250.0
1402,14.0,1250.0
1403,14.5,1250.0
1404,15.0,1250.0
1405,15.5,1250.0
1406,16.0,1250.0
1407,16.5,1250.0
1408,17.0,1250.0
1409,17.5,1250.0
1410,18.0,1250.0
1411,18.5,1250.0
1412,19.0,1250.0
1413,19.5,1250.0
1414,20.0,1250.0
1415,20.5,1250.0
1416,21.0,1250.0
1417,21.5,1250.0
1418,22.0,1250.0
1419,22.5,1250.0
1420,23.0,1250.0
1421,23.5,1250.0
1422,24.0,1250.0
1423,24.5,1250.0
1424,25.0,1250.0
1425,25.5,1250.0
1426,26.0,1250.0
1427,26.5,1250.0
1428,27.0,1250.0
1429,27.5,1250.0
1430,28.0,1250.0
1431,28.5,1250.0
1432,29.0,1250.0
1433,29.5,1250.0
1434,30.0,1250.0
1435,10.0,1275.0
1436,10.5,1275.0
1437,11.0,1275.0
1438,11.5,1275.0
1439,12.0,1275.0
1440,12.5,1275.0
1441,13.0,1275.0
1442,13.5,1275.0
1443,14.0,1275.0
1444,14.5,1275.0
1445,15.0,1275.0
1446,15.5,1275.0
1447,16.0,1275.0
1448,16.5,1275.0
1449,17.0,1275.0
1450,17.5,1275.0
1451,18.0,1275.0
1452,18.5,1275.0
1453,19.0,1275.0
1454,19.5,1275.0
1455,20.0,1275.0
1456,20.5,1275.0
1457,21.0,1275.0
1458,21.5,1275.0
1459,22.0,1275.0
1460,22.5,1275.0
1461,23.0,1275.0
1462,23.5,1275.0
1463,24.0,1275.0
1464,24.5,1275.0
1465,25.0,1275.0
1466,25.5,1275.0
1467,26.0,1275.0
1468,26.5,1275.0
1469,27.0,1275.0
1470,27.5,1275.0
1471,28.0,1275.0
1472,28.5,1275.0
1473,29.0,1275.0
1474,29.5,1275.0
1475,30.0,1275.0
1476,10.0,1300.0
1477,10.5,1300.0
1478,11.0,1300.0
1479,11.5,1300.0
1480,12.0,1300.0
1481,12.5,1300.0
1482,13.0,1300.0
1483,13.5,1300.0
1484,14.0,1300.0
1485,14.5,1300.0
1486,15.0,1300.0
1487,15.5,1300.0
1488,16.0,1300.0
1489,16.5,1300.0
1490,17.0,1300.0
1491,17.5,1300.0
1492,18.0,1300.0
1493,18.5,1300.0
1494,19.0,1300.0
1495,19.5,1300.0
1496,20.0,1300.0
1497,20.5,1300.0
1498,21.0,1300.0
1499,21.5,1300.0
1500,22.0,1300.0
1501,22.5,1300.0
1502,23.0,1300.0
1503,23.5,1300.0
1504,24.0,1300.0
1505,24.5,1300.0
1506,25.0,1300.0
1507,25.5,1300.0
1508,26.0,1300.0
1509,26.5,1300.0
1510,27.0,1300.0
1511,27.5,1300.0
1512,28.0,1300.0
1513,28.5,1300.0
1514,29.0,1300.0
1515,29.5,1300.0
1516,30.0,1300.0
1517,10.0,1325.0
1518,10.5,1325.0
1519,11.0,1325.0
1520,11.5,1325.0
1521,12.0,1325.0
1522,12.5,1325.0
1523,13.0,1325.0
1524,13.5,1325.0
1525,14.0,1325.0
1526,14.5,1325.0
1527,15.0,1325.0
1528,15.5,1325.0
1529,16.0,1325.0
1530,16.5,1325.0
1531,17.0,1325.0
1532,17.5,1325.0
1533,18.0,1325.0
1534,18.5,1325.0
1535,19.0,1325.0
1536,19.5,1325.0
1537,20.0,1325.0
1538,20.5,1325.0
1539,21.0,1325.0
1540,21.5,1325.0
1541,22.0,1325.0
1542,22.5,1325.0
1543,23.0,1325.0
1544,23.5,1325.0
1545,24.0,1325.0
1546,24.5,1325.0
1547,25.0,1325.0
1548,25.5,1325.0
1549,26.0,1325.0
1550,26.5,1325.0
1551,27.0,1325.0
1552,27.5,1325.0
1553,28.0,1325.0
1554,28.5,1325.0
1555,29.0,1325.0
1556,29.5,1325.0
1557,30.0,1325.0
1558,10.0,1350.0
1559,10.5,1350.0
1560,11.0,1350.0
1561,11.5,1350.0
1562,12.0,1350.0
1563,12.5,1350.0
1564,13.0,1350.0
1565,13.5,1350.0
1566,14.0,1350.0
1567,14.5,1350.0
1568,15.0,1350.0
1569,15.5,1350.0
1570,16.0,1350.0
1571,16.5,1350.0
1572,17.0,1350.0
1573,17.5,1350.0
1574,18.0,1350.0
1575,18.5,1350.0
1576,19.0,1350.0
1577,19.5,1350.0
1578,20.0,1350.0
1579,20.5,1350.0
1580,21.0,1350.0
1581,21.5,1350.0
1582,22.0,1350.0
1583,22.5,1350.0
1584,23.0,1350.0
1585,23.5,1350.0
1586,24.0,1350.0
1587,24.5,1350.0
1588,25.0,1350.0
1589,25.5,1350.0
1590,26.0,1350.0
1591,26.5,1350.0
1592,27.0,1350.0
1593,27.5,1350.0
1594,28.0,1350.0
1595,28.5,1350.0
1596,29.0,1350.0
1597,29.5,1350.0
1598,30.0,1350.0
1599,10.0,1375.0
1600,10.5,1375.0
1601,11.0,1375.0
1602,11.5,1375.0
1603,12.0,1375.0
1604,12.5,1375.0
1605,13.0,1375.0
1606,13.5,1375.0
1607,14.0,1375.0
1608,14.5,1375.0
1609,15.0,1375.0
1610,15.5,1375.0
1611,16.0,1375.0
1612,16.5,1375.0
1613,17.0,1375.0
1614,17.5,1375.0
1615,18.0,1375.0
1616,18.5,1375.0
1617,19.0,1375.0
1618,19.5,1375.0
1619,20.0,1375.0
1620,20.5,1375.0
1621,21.0,1375.0
1622,21.5,1375.0
1623,22.0,1375.0
1624,22.5,1375.0
1625,23.0,1375.0
1626,23.5,1375.0
1627,24.0,1375.0
1628,24.5,1375.0
1629,25.0,1375.0
1630,25.5,1375.0
1631,26.0,1375.0
1632,26.5,1375.0
1633,27.0,1375.0
1634,27.5,1375.0
1635,28.0,1375.0
1636,28.5,1375.0
1637,29.0,1375.0
1638,29.5,1375.0
1639,30.0,1375.0
1640,10.0,1400.0
1641,10.5,1400.0
1642,11.0,1400.0
1643,11.5,1400.0
1644,12.0,1400.0
1645,12.5,1400.0
1646,13.0,1400.0
1647,13.5,1400.0
1648,14.0,1400.0
1649,14.5,1400.0
1650,15.0,1400.0
1651,15.5,1400.0
1652,16.0,1400.0
1653,16.5,1400.0
1654,17.0,1400.0
1655,17.5,1400.0
1656,18.0,1400.0
1657,18.5,1400.0
1658,19.0,1400.0
1659,19.5,1400.0
1660,20.0,1400.0
1661,20.5,1400.0
1662,21.0,1400.0
1663,21.5,1400.0
1664,22.0,1400.0
1665,22.5,1400.0
1666,23.0,1400.0
1667,23.5,1400.0
1668,24.0,1400.0
1669,24.5,1400.0
1670,25.0,1400.0
1671,25.5,1400.0
1672,26.0,1400.0
1673,26.5,1400.0
1674,27.0,1400.0
1675,27.5,1400.0
1676,28.0,1400.0
1677,28.5,1400.0
1678,29.0,1400.0
1679,29.5,1400.0
1680,30.0,1400.0
